"Plot Title: 20240911_CBASS_LL_28C"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21793877, SEN S/N: 21793877)","Coupler Attached (LGR S/N: 21793877)","Host Connected (LGR S/N: 21793877)","Stopped (LGR S/N: 21793877)","End Of File (LGR S/N: 21793877)"
68,09/11/24 05:35:00 PM,27.961,,,,
69,09/11/24 05:40:00 PM,27.862,,,,
70,09/11/24 05:45:00 PM,27.862,,,,
71,09/11/24 05:50:00 PM,28.060,,,,
72,09/11/24 05:55:00 PM,28.159,,,,
73,09/11/24 06:00:00 PM,28.159,,,,
74,09/11/24 06:05:00 PM,27.961,,,,
75,09/11/24 06:10:00 PM,27.961,,,,
76,09/11/24 06:15:00 PM,27.862,,,,
77,09/11/24 06:20:00 PM,27.764,,,,
78,09/11/24 06:25:00 PM,28.159,,,,
79,09/11/24 06:30:00 PM,28.357,,,,
80,09/11/24 06:35:00 PM,28.060,,,,
81,09/11/24 06:40:00 PM,27.764,,,,
82,09/11/24 06:45:00 PM,28.258,,,,
83,09/11/24 06:50:00 PM,28.655,,,,
84,09/11/24 06:55:00 PM,28.357,,,,
85,09/11/24 07:00:00 PM,27.961,,,,
86,09/11/24 07:05:00 PM,27.665,,,,
87,09/11/24 07:10:00 PM,27.567,,,,
88,09/11/24 07:15:00 PM,28.159,,,,
89,09/11/24 07:20:00 PM,28.357,,,,
90,09/11/24 07:25:00 PM,27.961,,,,
91,09/11/24 07:30:00 PM,27.665,,,,
92,09/11/24 07:35:00 PM,27.468,,,,
93,09/11/24 07:40:00 PM,27.961,,,,
94,09/11/24 07:45:00 PM,28.357,,,,
95,09/11/24 07:50:00 PM,27.961,,,,
96,09/11/24 07:55:00 PM,27.665,,,,
97,09/11/24 08:00:00 PM,27.665,,,,
98,09/11/24 08:05:00 PM,28.258,,,,
99,09/11/24 08:10:00 PM,28.060,,,,
100,09/11/24 08:15:00 PM,27.665,,,,
101,09/11/24 08:20:00 PM,27.567,,,,
102,09/11/24 08:25:00 PM,28.060,,,,
103,09/11/24 08:30:00 PM,28.060,,,,
104,09/11/24 08:35:00 PM,27.665,,,,
105,09/11/24 08:40:00 PM,27.862,,,,
106,09/11/24 08:45:00 PM,28.159,,,,
107,09/11/24 08:50:00 PM,27.764,,,,
108,09/11/24 08:55:00 PM,27.567,,,,
109,09/11/24 09:00:00 PM,28.060,,,,
110,09/11/24 09:05:00 PM,27.862,,,,
111,09/11/24 09:10:00 PM,27.468,,,,
112,09/11/24 09:15:00 PM,28.159,,,,
113,09/11/24 09:20:00 PM,28.159,,,,
114,09/11/24 09:25:00 PM,27.764,,,,
115,09/11/24 09:30:00 PM,27.764,,,,
116,09/11/24 09:35:00 PM,27.961,,,,
117,09/11/24 09:40:00 PM,27.567,,,,
118,09/11/24 09:45:00 PM,27.567,,,,
119,09/11/24 09:50:00 PM,28.258,,,,
120,09/11/24 09:55:00 PM,28.060,,,,
121,09/11/24 10:00:00 PM,27.665,,,,
122,09/11/24 10:05:00 PM,27.764,,,,
123,09/11/24 10:10:00 PM,28.258,,,,
124,09/11/24 10:15:00 PM,27.961,,,,
125,09/11/24 10:20:00 PM,27.567,,,,
126,09/11/24 10:25:00 PM,27.961,,,,
127,09/11/24 10:30:00 PM,28.258,,,,
128,09/11/24 10:35:00 PM,27.862,,,,
129,09/11/24 10:40:00 PM,27.862,,,,
130,09/11/24 10:45:00 PM,28.258,,,,
131,09/11/24 10:50:00 PM,27.961,,,,
132,09/11/24 10:55:00 PM,27.567,,,,
133,09/11/24 11:00:00 PM,27.764,,,,
134,09/11/24 11:05:00 PM,28.060,,,,
135,09/11/24 11:10:00 PM,27.665,,,,
136,09/11/24 11:15:00 PM,27.567,,,,
137,09/11/24 11:20:00 PM,27.961,,,,
138,09/11/24 11:25:00 PM,27.764,,,,
139,09/11/24 11:30:00 PM,27.468,,,,
140,09/11/24 11:35:00 PM,28.060,,,,
141,09/11/24 11:40:00 PM,27.862,,,,
142,09/11/24 11:45:00 PM,27.468,,,,
143,09/11/24 11:50:00 PM,27.862,,,,
144,09/11/24 11:55:00 PM,28.159,,,,
145,09/12/24 12:00:00 AM,27.764,,,,
146,09/12/24 12:05:00 AM,27.665,,,,
147,09/12/24 12:10:00 AM,28.060,,,,
148,09/12/24 12:15:00 AM,27.862,,,,
149,09/12/24 12:20:00 AM,27.567,,,,
150,09/12/24 12:25:00 AM,27.567,,,,
151,09/12/24 12:30:00 AM,28.159,,,,
152,09/12/24 12:35:00 AM,28.060,,,,
153,09/12/24 12:40:00 AM,27.665,,,,
154,09/12/24 12:45:00 AM,27.764,,,,
155,09/12/24 12:50:00 AM,28.060,,,,
156,09/12/24 12:55:00 AM,27.862,,,,
157,09/12/24 01:00:00 AM,27.468,,,,
158,09/12/24 01:05:00 AM,27.862,,,,
159,09/12/24 01:10:00 AM,28.258,,,,
160,09/12/24 01:15:00 AM,27.862,,,,
161,09/12/24 01:20:00 AM,27.567,,,,
162,09/12/24 01:25:00 AM,28.060,,,,
163,09/12/24 01:30:00 AM,27.862,,,,
164,09/12/24 01:35:00 AM,27.468,,,,
165,09/12/24 01:40:00 AM,28.060,,,,
166,09/12/24 01:45:00 AM,27.961,,,,
167,09/12/24 01:50:00 AM,27.567,,,,
168,09/12/24 01:55:00 AM,27.665,,,,
169,09/12/24 02:00:00 AM,28.159,,,,
170,09/12/24 02:05:00 AM,27.862,,,,
171,09/12/24 02:10:00 AM,27.567,,,,
172,09/12/24 02:15:00 AM,28.060,,,,
173,09/12/24 02:20:00 AM,28.258,,,,
174,09/12/24 02:25:00 AM,27.862,,,,
175,09/12/24 02:30:00 AM,27.468,,,,
176,09/12/24 02:35:00 AM,27.862,,,,
177,09/12/24 02:40:00 AM,28.159,,,,
178,09/12/24 02:45:00 AM,27.862,,,,
179,09/12/24 02:50:00 AM,27.764,,,,
180,09/12/24 02:55:00 AM,28.258,,,,
181,09/12/24 03:00:00 AM,27.961,,,,
182,09/12/24 03:05:00 AM,27.567,,,,
183,09/12/24 03:10:00 AM,27.567,,,,
184,09/12/24 03:15:00 AM,27.961,,,,
185,09/12/24 03:20:00 AM,27.764,,,,
186,09/12/24 03:25:00 AM,27.567,,,,
187,09/12/24 03:30:00 AM,27.862,,,,
188,09/12/24 03:35:00 AM,28.258,,,,
189,09/12/24 03:40:00 AM,27.961,,,,
190,09/12/24 03:45:00 AM,27.567,,,,
191,09/12/24 03:50:00 AM,28.060,,,,
192,09/12/24 03:55:00 AM,28.060,,,,
193,09/12/24 04:00:00 AM,27.665,,,,
194,09/12/24 04:05:00 AM,27.764,,,,
195,09/12/24 04:10:00 AM,28.159,,,,
196,09/12/24 04:15:00 AM,27.764,,,,
197,09/12/24 04:20:00 AM,27.567,,,,
198,09/12/24 04:25:00 AM,28.258,,,,
199,09/12/24 04:30:00 AM,28.159,,,,
200,09/12/24 04:35:00 AM,27.764,,,,
201,09/12/24 04:40:00 AM,27.567,,,,
202,09/12/24 04:45:00 AM,28.159,,,,
203,09/12/24 04:50:00 AM,27.961,,,,
204,09/12/24 04:55:00 AM,27.468,,,,
205,09/12/24 05:00:00 AM,27.862,,,,
206,09/12/24 05:05:00 AM,27.862,,,,
207,09/12/24 05:10:00 AM,27.468,,,,
208,09/12/24 05:15:00 AM,28.060,,,,
209,09/12/24 05:20:00 AM,28.258,,,,
210,09/12/24 05:25:00 AM,27.862,,,,
211,09/12/24 05:30:00 AM,27.468,,,,
212,09/12/24 05:35:00 AM,27.961,,,,
213,09/12/24 05:40:00 AM,28.159,,,,
214,09/12/24 05:45:00 AM,27.764,,,,
215,09/12/24 05:50:00 AM,27.567,,,,
216,09/12/24 05:55:00 AM,28.258,,,,
217,09/12/24 06:00:00 AM,28.060,,,,
218,09/12/24 06:05:00 AM,27.665,,,,
219,09/12/24 06:10:00 AM,27.665,,,,
220,09/12/24 06:15:00 AM,28.060,,,,
221,09/12/24 06:20:00 AM,27.764,,,,
222,09/12/24 06:25:00 AM,27.567,,,,
223,09/12/24 06:30:00 AM,28.060,,,,
224,09/12/24 06:35:00 AM,27.862,,,,
225,09/12/24 06:40:00 AM,27.468,,,,
226,09/12/24 06:45:00 AM,28.159,,,,
227,09/12/24 06:50:00 AM,28.258,,,,
228,09/12/24 06:55:00 AM,27.764,,,,
229,09/12/24 07:00:00 AM,27.468,,,,
230,09/12/24 07:05:00 AM,28.060,,,,
231,09/12/24 07:10:00 AM,28.159,,,,
232,09/12/24 07:15:00 AM,27.764,,,,
233,09/12/24 07:20:00 AM,27.468,,,,
234,09/12/24 07:25:00 AM,27.862,,,,
235,09/12/24 07:30:00 AM,27.862,,,,
236,09/12/24 07:35:00 AM,28.159,,,,
237,09/12/24 07:40:00 AM,27.862,,,,
238,09/12/24 07:45:00 AM,27.567,,,,
239,09/12/24 07:50:00 AM,28.060,,,,
240,09/12/24 07:55:00 AM,28.060,,,,
241,09/12/24 08:00:00 AM,27.665,,,,
242,09/12/24 08:05:00 AM,27.764,,,,
243,09/12/24 08:10:00 AM,28.159,,,,
244,09/12/24 08:15:00 AM,28.060,,,,
245,09/12/24 08:20:00 AM,27.961,,,,
246,09/12/24 08:25:00 AM,27.764,,,,
247,09/12/24 08:30:00 AM,27.567,,,,
248,09/12/24 08:35:00 AM,28.060,,,,
249,09/12/24 08:40:00 AM,27.961,,,,
250,09/12/24 08:45:00 AM,27.862,,,,
251,09/12/24 08:50:00 AM,27.665,,,,
252,09/12/24 08:55:00 AM,27.961,,,,
253,09/12/24 09:00:00 AM,28.456,,,,
254,09/12/24 09:05:00 AM,28.159,,,,
255,09/12/24 09:10:00 AM,27.665,,,,
256,09/12/24 09:15:00 AM,28.159,,,,
257,09/12/24 09:20:00 AM,28.159,,,,
258,09/12/24 09:25:00 AM,27.862,,,,
259,09/12/24 09:30:00 AM,27.665,,,,
260,09/12/24 09:35:00 AM,28.456,,,,
261,09/12/24 09:40:00 AM,28.555,,,,
262,09/12/24 09:45:00 AM,27.862,,,,
263,09/12/24 09:50:00 AM,27.567,,,,
264,09/12/24 09:55:00 AM,28.258,,,,
265,09/12/24 10:00:00 AM,28.258,,,,
266,09/12/24 10:05:00 AM,27.764,,,,
267,09/12/24 10:10:00 AM,27.961,,,,
268,09/12/24 10:15:00 AM,27.862,,,,
269,09/12/24 10:20:00 AM,27.567,,,,
270,09/12/24 10:25:00 AM,28.159,,,,
271,09/12/24 10:30:00 AM,28.258,,,,
272,09/12/24 10:35:00 AM,27.862,,,,
273,09/12/24 10:40:00 AM,27.567,,,,
274,09/12/24 10:45:00 AM,28.159,,,,
275,09/12/24 10:50:00 AM,28.159,,,,
276,09/12/24 10:55:00 AM,27.764,,,,
277,09/12/24 11:00:00 AM,27.567,,,,
278,09/12/24 11:05:00 AM,27.764,,,,
279,09/12/24 11:10:00 AM,28.060,,,,
280,09/12/24 11:15:00 AM,27.665,,,,
281,09/12/24 11:20:00 AM,27.567,,,,
282,09/12/24 11:25:00 AM,28.159,,,,
283,09/12/24 11:30:00 AM,28.060,,,,
284,09/12/24 11:35:00 AM,27.567,,,,
285,09/12/24 11:40:00 AM,27.764,,,,
286,09/12/24 11:45:00 AM,28.060,,,,
287,09/12/24 11:50:00 AM,27.764,,,,
288,09/12/24 11:55:00 AM,26.585,,,,
289,09/12/24 12:00:00 PM,21.187,,,,
290,09/12/24 12:05:00 PM,25.222,,,,
291,09/12/24 12:10:00 PM,27.370,,,,
292,09/12/24 12:15:00 PM,27.370,,,,
293,09/12/24 12:20:00 PM,27.173,,,,
294,09/12/24 12:25:00 PM,27.075,,,,
295,09/12/24 12:30:00 PM,26.879,,,,
296,09/12/24 12:35:00 PM,26.781,,,,
297,09/12/24 12:40:00 PM,26.585,,,,
298,09/12/24 12:45:00 PM,26.488,,,,
299,09/12/24 12:50:00 PM,26.292,,,,
300,09/12/24 12:55:00 PM,26.195,,,,
301,09/12/24 01:00:00 PM,26.097,,,,
302,09/12/24 01:05:00 PM,25.902,,,,
303,09/12/24 01:10:00 PM,25.805,,,,
304,09/12/24 01:15:00 PM,25.610,,,,
305,09/12/24 01:20:00 PM,25.513,,,,
306,09/12/24 01:25:00 PM,25.416,,,,
307,09/12/24 01:30:00 PM,25.222,,,,
308,09/12/24 01:35:00 PM,23.677,,,,
309,09/12/24 01:40:00 PM,21.664,,,,
310,09/12/24 01:45:00 PM,20.996,,,,
311,09/12/24 01:50:00 PM,20.710,,,,
312,09/12/24 01:55:00 PM,20.615,,,,
313,09/12/24 02:00:00 PM,20.519,,,,
314,09/12/24 02:05:00 PM,20.519,,,,
315,09/12/24 02:05:39 PM,,Logged,,,
316,09/12/24 02:05:40 PM,,,Logged,,
317,09/12/24 02:06:12 PM,,,,Logged,Logged
