"Plot Title: 20240917_CBASS_LL_34C"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 21793880, SEN S/N: 21793880)","Coupler Attached (LGR S/N: 21793880)","Host Connected (LGR S/N: 21793880)","Stopped (LGR S/N: 21793880)","End Of File (LGR S/N: 21793880)"
115,09/17/24 09:30:00 PM,27.567,,,,
116,09/17/24 09:35:00 PM,27.468,,,,
117,09/17/24 09:40:00 PM,27.370,,,,
118,09/17/24 09:45:00 PM,27.272,,,,
119,09/17/24 09:50:00 PM,27.468,,,,
120,09/17/24 09:55:00 PM,28.060,,,,
121,09/17/24 10:00:00 PM,27.862,,,,
122,09/17/24 10:05:00 PM,27.468,,,,
123,09/17/24 10:10:00 PM,27.370,,,,
124,09/17/24 10:15:00 PM,28.060,,,,
125,09/17/24 10:20:00 PM,28.159,,,,
126,09/17/24 10:25:00 PM,27.764,,,,
127,09/17/24 10:30:00 PM,27.370,,,,
128,09/17/24 10:35:00 PM,27.272,,,,
129,09/17/24 10:40:00 PM,27.862,,,,
130,09/17/24 10:45:00 PM,28.357,,,,
131,09/17/24 10:50:00 PM,28.159,,,,
132,09/17/24 10:55:00 PM,27.764,,,,
133,09/17/24 11:00:00 PM,27.370,,,,
134,09/17/24 11:05:00 PM,27.862,,,,
135,09/17/24 11:10:00 PM,28.456,,,,
136,09/17/24 11:15:00 PM,28.159,,,,
137,09/17/24 11:20:00 PM,27.764,,,,
138,09/17/24 11:25:00 PM,27.567,,,,
139,09/17/24 11:30:00 PM,27.567,,,,
140,09/17/24 11:35:00 PM,27.468,,,,
141,09/17/24 11:40:00 PM,27.370,,,,
142,09/17/24 11:45:00 PM,27.272,,,,
143,09/17/24 11:50:00 PM,27.961,,,,
144,09/17/24 11:55:00 PM,28.258,,,,
145,09/18/24 12:00:00 AM,27.961,,,,
146,09/18/24 12:05:00 AM,27.567,,,,
147,09/18/24 12:10:00 AM,27.468,,,,
148,09/18/24 12:15:00 AM,27.468,,,,
149,09/18/24 12:20:00 AM,27.370,,,,
150,09/18/24 12:25:00 AM,27.764,,,,
151,09/18/24 12:30:00 AM,28.060,,,,
152,09/18/24 12:35:00 AM,28.060,,,,
153,09/18/24 12:40:00 AM,27.961,,,,
154,09/18/24 12:45:00 AM,27.862,,,,
155,09/18/24 12:50:00 AM,27.764,,,,
156,09/18/24 12:55:00 AM,27.665,,,,
157,09/18/24 01:00:00 AM,27.665,,,,
158,09/18/24 01:05:00 AM,27.567,,,,
159,09/18/24 01:10:00 AM,27.665,,,,
160,09/18/24 01:15:00 AM,28.159,,,,
161,09/18/24 01:20:00 AM,27.961,,,,
162,09/18/24 01:25:00 AM,27.567,,,,
163,09/18/24 01:30:00 AM,27.370,,,,
164,09/18/24 01:35:00 AM,28.159,,,,
165,09/18/24 01:40:00 AM,28.357,,,,
166,09/18/24 01:45:00 AM,28.060,,,,
167,09/18/24 01:50:00 AM,27.665,,,,
168,09/18/24 01:55:00 AM,27.567,,,,
169,09/18/24 02:00:00 AM,27.468,,,,
170,09/18/24 02:05:00 AM,27.567,,,,
171,09/18/24 02:10:00 AM,28.159,,,,
172,09/18/24 02:15:00 AM,27.862,,,,
173,09/18/24 02:20:00 AM,27.567,,,,
174,09/18/24 02:25:00 AM,27.468,,,,
175,09/18/24 02:30:00 AM,27.370,,,,
176,09/18/24 02:35:00 AM,27.961,,,,
177,09/18/24 02:40:00 AM,28.357,,,,
178,09/18/24 02:45:00 AM,27.961,,,,
179,09/18/24 02:50:00 AM,27.567,,,,
180,09/18/24 02:55:00 AM,27.468,,,,
181,09/18/24 03:00:00 AM,27.370,,,,
182,09/18/24 03:05:00 AM,27.665,,,,
183,09/18/24 03:10:00 AM,28.357,,,,
184,09/18/24 03:15:00 AM,28.159,,,,
185,09/18/24 03:20:00 AM,27.764,,,,
186,09/18/24 03:25:00 AM,27.468,,,,
187,09/18/24 03:30:00 AM,28.258,,,,
188,09/18/24 03:35:00 AM,28.258,,,,
189,09/18/24 03:40:00 AM,27.862,,,,
190,09/18/24 03:45:00 AM,27.961,,,,
191,09/18/24 03:50:00 AM,28.159,,,,
192,09/18/24 03:55:00 AM,27.862,,,,
193,09/18/24 04:00:00 AM,27.665,,,,
194,09/18/24 04:05:00 AM,27.567,,,,
195,09/18/24 04:10:00 AM,27.468,,,,
196,09/18/24 04:15:00 AM,27.468,,,,
197,09/18/24 04:20:00 AM,28.159,,,,
198,09/18/24 04:25:00 AM,28.258,,,,
199,09/18/24 04:30:00 AM,27.862,,,,
200,09/18/24 04:35:00 AM,27.468,,,,
201,09/18/24 04:40:00 AM,27.665,,,,
202,09/18/24 04:45:00 AM,28.456,,,,
203,09/18/24 04:50:00 AM,28.258,,,,
204,09/18/24 04:55:00 AM,27.862,,,,
205,09/18/24 05:00:00 AM,27.567,,,,
206,09/18/24 05:05:00 AM,28.159,,,,
207,09/18/24 05:10:00 AM,28.357,,,,
208,09/18/24 05:15:00 AM,27.961,,,,
209,09/18/24 05:20:00 AM,27.567,,,,
210,09/18/24 05:25:00 AM,27.468,,,,
211,09/18/24 05:30:00 AM,27.370,,,,
212,09/18/24 05:35:00 AM,27.468,,,,
213,09/18/24 05:40:00 AM,28.060,,,,
214,09/18/24 05:45:00 AM,27.862,,,,
215,09/18/24 05:50:00 AM,27.567,,,,
216,09/18/24 05:55:00 AM,27.468,,,,
217,09/18/24 06:00:00 AM,27.468,,,,
218,09/18/24 06:05:00 AM,27.370,,,,
219,09/18/24 06:10:00 AM,28.159,,,,
220,09/18/24 06:15:00 AM,28.357,,,,
221,09/18/24 06:20:00 AM,28.060,,,,
222,09/18/24 06:25:00 AM,28.456,,,,
223,09/18/24 06:30:00 AM,28.159,,,,
224,09/18/24 06:35:00 AM,27.764,,,,
225,09/18/24 06:40:00 AM,27.468,,,,
226,09/18/24 06:45:00 AM,27.567,,,,
227,09/18/24 06:50:00 AM,28.357,,,,
228,09/18/24 06:55:00 AM,28.159,,,,
229,09/18/24 07:00:00 AM,27.764,,,,
230,09/18/24 07:05:00 AM,28.060,,,,
231,09/18/24 07:10:00 AM,28.456,,,,
232,09/18/24 07:15:00 AM,28.159,,,,
233,09/18/24 07:20:00 AM,27.665,,,,
234,09/18/24 07:25:00 AM,27.567,,,,
235,09/18/24 07:30:00 AM,27.468,,,,
236,09/18/24 07:35:00 AM,27.370,,,,
237,09/18/24 07:40:00 AM,27.567,,,,
238,09/18/24 07:45:00 AM,28.258,,,,
239,09/18/24 07:50:00 AM,28.060,,,,
240,09/18/24 07:55:00 AM,27.665,,,,
241,09/18/24 08:00:00 AM,27.370,,,,
242,09/18/24 08:05:00 AM,27.567,,,,
243,09/18/24 08:10:00 AM,28.258,,,,
244,09/18/24 08:15:00 AM,28.456,,,,
245,09/18/24 08:20:00 AM,28.456,,,,
246,09/18/24 08:25:00 AM,28.456,,,,
247,09/18/24 08:30:00 AM,28.357,,,,
248,09/18/24 08:35:00 AM,28.754,,,,
249,09/18/24 08:40:00 AM,28.754,,,,
250,09/18/24 08:45:00 AM,28.754,,,,
251,09/18/24 08:50:00 AM,28.655,,,,
252,09/18/24 08:55:00 AM,28.754,,,,
253,09/18/24 09:00:00 AM,28.754,,,,
254,09/18/24 09:05:00 AM,28.754,,,,
255,09/18/24 09:10:00 AM,28.555,,,,
256,09/18/24 09:15:00 AM,28.555,,,,
257,09/18/24 09:20:00 AM,28.555,,,,
258,09/18/24 09:25:00 AM,28.555,,,,
259,09/18/24 09:30:00 AM,28.754,,,,
260,09/18/24 09:35:00 AM,28.754,,,,
261,09/18/24 09:40:00 AM,28.754,,,,
262,09/18/24 09:45:00 AM,28.357,,,,
263,09/18/24 09:50:00 AM,27.862,,,,
264,09/18/24 09:55:00 AM,27.764,,,,
265,09/18/24 10:00:00 AM,27.665,,,,
266,09/18/24 10:05:00 AM,27.665,,,,
267,09/18/24 10:10:00 AM,27.567,,,,
268,09/18/24 10:15:00 AM,27.468,,,,
269,09/18/24 10:20:00 AM,27.370,,,,
270,09/18/24 10:25:00 AM,27.567,,,,
271,09/18/24 10:30:00 AM,28.159,,,,
272,09/18/24 10:35:00 AM,27.961,,,,
273,09/18/24 10:40:00 AM,27.567,,,,
274,09/18/24 10:45:00 AM,27.370,,,,
275,09/18/24 10:50:00 AM,28.159,,,,
276,09/18/24 10:55:00 AM,28.357,,,,
277,09/18/24 11:00:00 AM,28.060,,,,
278,09/18/24 11:05:00 AM,25.416,,,,
279,09/18/24 11:10:00 AM,23.677,,,,
280,09/18/24 11:15:00 AM,27.567,,,,
281,09/18/24 11:20:00 AM,27.665,,,,
282,09/18/24 11:25:00 AM,23.966,,,,
283,09/18/24 11:30:00 AM,23.484,,,,
284,09/18/24 11:35:00 AM,23.677,,,,
285,09/18/24 11:35:45 AM,,Logged,Logged,,
286,09/18/24 11:36:10 AM,,,,Logged,Logged
